region_number,s_num,yr,pct_no_particpate,pct_no_adult,pct_offered_drugs,pct_bullied,pct_bullied_others,pct_cyberbully,pct_cyberbully_others,pct_sexual_comment,pct_sad_activity,pct_sad_adult,pct_consider_sui,pct_asked_help,pct_plan_sui,avg_sui_attempts,pct_tell_adult,pct_sui_training,avg_peer_rel,avg_adult_rel,avg_worry_violence,avg_bully_prob,avg_envi,locality_grouping,division_number,sch_id,region_name,division_name,school_name
2,45,2023,24.1,3.3,8.9,28.9,6.7,28.9,11.1,37.8,37.8,51.1,15.6,28.6,57.1,2.6,82.2,15.6,3.9,4.8,2.9,3.6,3.6,school,121,1211766,Tidewater,Portsmouth City,Brighton Elementary
2,37,2023,10.3,3.1,5.4,37.8,5.4,27,13.5,37.8,45.9,35.1,24.3,22.2,55.6,1.8,73,5.4,4,4.5,3.4,4,2.9,school,121,1211769,Tidewater,Portsmouth City,Victory Elementary
1,766,2023,16.2,5.4,8.4,26.1,3.4,29.1,6.4,29.4,26,43.6,8.1,29,50,1.9,81.9,20.5,4.5,4.7,2.5,3.3,3.9,school,072,0720130,Central Virginia,Powhatan County,Powhatan Middle
8,204,2023,22.5,7.1,14.7,35.8,10.8,32.8,9.8,48,47.5,43.1,16.7,41.2,55.9,2.3,72.5,16.2,3.9,4.4,3,4.2,3.3,school,073,0730020,Southside,Prince Edward County,Prince Edward Middle
1,832,2023,23.7,8.6,9,30.9,6.2,32.3,6.6,40.1,43.3,39.1,16.8,29.8,52.5,1.9,73.2,10.9,4,4.4,3.1,4,3.4,school,074,0740320,Central Virginia,Prince George County,J.E.J. Moore Middle
4,18,2023,20,0,11.1,38.9,16.7,38.9,0,44.4,55.6,50,44.4,62.5,75,2.6,66.7,22.2,3.5,4.6,2.4,3.2,3.6,school,075,0750010,Northern Virginia,Prince William County,Independence Nontraditional Center
4,392,2023,16,6,5.1,32.1,7.4,30.4,11,38.5,30.9,43.1,11.5,35.6,51.1,2.2,82.1,35.2,4.5,4.8,2.2,3.2,4,school,075,0750150,Northern Virginia,Prince William County,The Nokesville School
4,235,2023,8.6,4.7,2.1,21.3,6.4,28.1,9.8,31.9,25.1,42.1,11.9,25,60.7,1.9,80.4,12.8,4.5,4.6,2.1,3,4,school,075,0750231,Northern Virginia,Prince William County,Mary G. Porter Traditional
4,804,2023,19.8,8,7.3,21.9,5.6,25,7.2,32.5,33.3,35.1,10.7,46.5,55.8,2,78.6,19,4.2,4.5,2.9,3.6,3.6,school,075,0750414,Northern Virginia,Prince William County,Potomac Shores Middle
4,404,2023,23.1,9.2,11.9,25.5,5.9,34.4,7.7,38.4,40.8,31.2,13.9,39.3,75,2.3,71,13.9,4,4.4,3.1,3.7,3.3,school,075,0750480,Northern Virginia,Prince William County,Unity Braxton Middle
4,853,2023,14.1,9.5,4.9,20.6,1.9,24.2,6,32.2,25.7,33.8,6.8,32.2,49.2,1.7,80.9,12.9,4.4,4.5,2.5,3.3,3.7,school,075,0750490,Northern Virginia,Prince William County,E.H. Marsteller Middle
4,713,2023,25,10,9.5,29.3,5,29,6.9,37.6,41.5,37.3,12.5,30.3,62.9,2,75,17.5,4,4.3,3.4,3.9,3.2,school,075,0750501,Northern Virginia,Prince William County,Parkside Middle
4,543,2023,21.1,7.3,6.4,21,6.1,29.3,6.3,31.3,33,32.2,11.8,32.8,64.1,1.7,73.3,13.4,4,4.3,2.9,3.5,3.4,school,075,0750510,Northern Virginia,Prince William County,Graham Park Middle
4,575,2023,26.6,11.1,13.6,22.6,6.4,34.4,9.4,37.4,42.3,34.3,11.8,38.2,58.8,2,74.6,17.7,4,4.3,3.1,3.8,3.3,school,075,0750520,Northern Virginia,Prince William County,Fred M. Lynn Middle
4,668,2023,23.2,12,8.7,21,5.2,24.3,6.7,31.3,33.8,25.6,11.4,27.6,61.8,2.1,70.8,10.8,4,4.3,3,3.6,3.4,school,075,0750560,Northern Virginia,Prince William County,Woodbridge Middle
4,804,2023,23.2,9.9,9.3,24.6,6.2,29.5,7.6,34.8,37.9,34.5,13.3,34.6,70.1,2.3,71.6,14.8,4,4.3,3,3.8,3.3,school,075,0750591,Northern Virginia,Prince William County,Rippon Middle
4,77,2023,16.1,7.9,0,3.9,0,2.6,2.6,10.4,23.4,48.1,6.5,20,60,1.2,92.2,9.1,4.4,5.1,3.7,2.3,4.7,school,075,0750602,Northern Virginia,Prince William County,Virtual Learning Academy
4,680,2023,27.7,10.3,9.9,25.1,5.4,29.3,7.1,31.2,42.2,32.6,13.7,36.8,55.8,2.3,68.1,12.6,4,4.2,3.2,3.6,3.2,school,075,0750640,Northern Virginia,Prince William County,George M. Hampton Middle
4,1027,2023,18.3,7,6.9,20.7,3.2,22.2,6.5,31.2,32.4,38.9,7.8,35,62.5,1.9,81.6,18.4,4.2,4.6,2.8,3.5,3.6,school,075,0750720,Northern Virginia,Prince William County,Lake Ridge Middle
4,701,2023,25.5,11.3,13.3,28.7,6.8,32.1,10.7,38.1,39.5,37.1,13.3,22.3,58.5,2,75.2,14.4,4.1,4.3,3.1,3.6,3.4,school,075,0750780,Northern Virginia,Prince William County,Stuart M. Beville Middle
4,1042,2023,16.6,8.5,4.2,20.2,4,23.2,6.3,29.1,27.8,37.9,7.6,39.2,62,2.1,82.5,25.9,4.3,4.6,2.6,3.2,3.8,school,075,0750880,Northern Virginia,Prince William County,Louise A. Benton Middle
4,698,2023,20.4,8.6,6.4,21.9,3.9,26.6,5.2,34.2,30.7,41,10,32.9,51.4,1.9,83.7,14,4.3,4.6,2.6,3.4,3.8,school,075,0750920,Northern Virginia,Prince William County,Bull Run Middle
4,228,2023,12.7,8.1,1.3,21.1,1.8,24.6,5.3,43,29.8,46.1,7.5,23.5,41.2,1.2,85.1,24.6,4.4,4.6,2,2.9,3.9,school,075,0750945,Northern Virginia,Prince William County,Pennington Traditional
4,1136,2023,19.1,6.5,3.3,23.5,4.1,23.8,6.4,31.2,30.2,46.6,8.1,41.3,60.9,1.7,83.2,16.6,4.4,4.7,2.6,3.4,3.9,school,075,0750960,Northern Virginia,Prince William County,Gainesville Middle
7,582,2023,25.4,8.9,16,41.2,11,41.2,9.3,38.1,40.4,38.4,12.9,44,49.3,2.1,75.9,13.8,4.1,4.5,3,4,3.3,school,077,0770560,Southwest,Pulaski County,Pulaski County Middle
7,93,2023,21.4,3.6,3.2,21.5,7.5,6.5,3.2,20.4,23.7,51.6,9.7,55.6,33.3,2.3,82.8,11.8,4.3,4.9,2.8,3.2,4.1,school,122,1220010,Southwest,Radford City,Belle Heth Elementary
7,191,2023,24.8,4.9,9.9,38.7,10.5,35.6,11,33,37.2,39.8,16.2,45.2,77.4,2.2,74.9,14.7,4.1,4.5,3.2,3.7,3.3,school,122,1220042,Southwest,Radford City,John N. Dalton Intermediate
7,31,2023,30.3,6.3,0,6.5,0,3.2,3.2,0,35.5,61.3,6.5,100,50,1,87.1,16.1,4.5,5,1.3,2,5.1,school,122,1220102,Southwest,Radford City,Radford City Virtual
4,36,2023,25,2.9,5.6,25,0,22.2,8.3,30.6,36.1,44.4,11.1,50,50,2.2,86.1,25,4.3,4.7,2.3,3.5,4,school,078,0780230,Northern Virginia,Rappahannock County,Rappahannock County High
4,92,2023,21.4,6.1,7.6,42.4,10.9,35.9,8.7,40.2,35.9,45.7,14.1,38.5,69.2,1.7,78.3,21.7,4.2,4.7,2.5,3.2,4,school,078,0780240,Northern Virginia,Rappahannock County,Rappahannock County Elementary
3,171,2023,14.7,5.5,3.5,31,5.3,42.7,9.4,30.4,33.3,38,7.6,30.8,69.2,2.2,81.3,11.1,4.4,4.8,2.7,3.6,3.8,school,079,0790020,Northern Neck,Richmond County,Richmond County Elementary
3,83,2023,17.8,4.6,4.8,26.5,8.4,30.1,3.6,26.5,26.5,34.9,1.2,0,100,1,80.7,8.4,4.4,4.6,2.6,3.5,3.8,school,079,0790210,Northern Neck,Richmond County,Rappahannock High
1,190,2023,18.5,6.3,5.8,31.6,5.3,21.1,5.8,32.1,33.2,32.1,10.5,35,45,1.8,74.7,10.5,4.1,4.7,3.2,3.6,3.5,school,123,1230030,Central Virginia,Richmond City,Albert Hill Middle
1,397,2023,21.8,3.5,9.6,33.2,6,29.7,8.8,41.6,36.3,43.1,14.9,33.9,54.2,1.8,71.5,11.8,4.2,4.6,3.2,3.6,3.5,school,123,1230050,Central Virginia,Richmond City,Dogwood Middle
1,53,2023,17.2,5.7,1.9,0,1.9,3.8,0,7.5,28.3,45.3,9.4,40,80,1.8,84.9,17,4.7,5.4,2.5,1.9,4.8,school,123,1230411,Central Virginia,Richmond City,Richmond K12 Virginia Virtual Academy
1,186,2023,21.7,8.9,8.6,24.2,8.1,28.5,10.8,33.9,34.4,24.7,11.3,9.5,66.7,2.2,68.3,8.6,3.7,4.3,3,3.8,3.2,school,123,1230470,Central Virginia,Richmond City,Thomas H. Henderson Middle
1,404,2023,23.3,8.3,16.1,19.3,10.9,32.9,11.6,29.7,36.6,39.9,11.6,53.2,51.1,2.4,70.3,23,4.2,4.7,2.7,3.7,3.6,school,123,1230480,Central Virginia,Richmond City,Thomas C. Boushall Middle
1,119,2023,13.6,2,4.2,9.2,0.8,14.3,1.7,16,22.7,52.9,7.6,22.2,55.6,3,83.2,2.5,4.8,5.2,1.7,2.2,4.6,school,123,1230621,Central Virginia,Richmond City,Franklin Military Academy
1,181,2023,15.9,4.6,5,18.8,8.3,32,11,32,31.5,48.1,8.3,26.7,60,2.5,71.8,12.7,3.7,4.5,3.1,3.8,3.3,school,123,1230770,Central Virginia,Richmond City,Martin Luther King Jr. Middle
1,562,2023,27.6,11.5,15.7,31.3,7.7,40,11.6,38.3,44,32.7,16.7,44.2,53.7,2.4,66.4,14.1,3.8,4.3,3.1,4,3.3,school,123,1231631,Central Virginia,Richmond City,River City Middle
1,421,2023,18.8,8.8,13.5,23.8,10.2,39.7,12.6,36.1,43.5,33,16.6,51.4,52.9,2.2,66,14.3,3.6,4.3,3,3.7,3.2,school,123,1233105,Central Virginia,Richmond City,Lucille M. Brown Middle
1,43,2023,22,5.3,18.6,23.3,20.9,51.2,23.3,34.9,34.9,41.9,25.6,45.5,36.4,2.9,67.4,37.2,2.9,4.2,3.1,3.2,2.7,school,123,1233110,Central Virginia,Richmond City,Richmond Success Academy
6,488,2023,19.3,4.2,14.1,32.4,6.6,35,9.4,40.8,35.9,50.2,13.3,36.9,52.3,2,76.8,25,4.5,4.7,2.6,3.4,3.8,school,080,0800010,Western Virginia,Roanoke County,Hidden Valley Middle
6,572,2023,17.6,6.8,15.7,30.1,6.6,34.3,8.9,34.8,35.7,46.3,13.5,36.4,62.3,1.9,76,22,4.3,4.6,2.8,3.8,3.4,school,080,0800232,Western Virginia,Roanoke County,William Byrd Middle
6,610,2023,19.2,3.9,9.2,32.8,5.4,35.1,4.6,39.5,30.2,42.6,8.5,32.7,59.6,2,79.5,22.6,4.4,4.7,2.7,3.4,3.8,school,080,0800620,Western Virginia,Roanoke County,Cave Spring Middle
6,534,2023,22.3,6.3,11.2,37.6,8.4,37.3,9.7,38.8,37.5,44.8,15.7,31,61.9,2.1,82.2,17.8,4.2,4.6,2.9,3.7,3.5,school,080,0800640,Western Virginia,Roanoke County,Northside Middle
6,357,2023,17.2,7.2,7.8,42.3,7.8,38.7,6.7,38.7,35,43.1,13.2,25.5,59.6,2.1,77.6,20.4,4.5,4.9,2.2,3.2,3.9,school,080,0800751,Western Virginia,Roanoke County,Glenvar Middle
6,405,2023,20.7,6.5,10.6,24.7,6.4,29.9,11.4,32.1,37.8,44.4,12.8,53.8,61.5,1.7,72.6,19,4.2,4.6,2.9,3.8,3.7,school,124,1240150,Western Virginia,Roanoke City,Woodrow Wilson Middle
6,353,2023,26.1,8,5.9,27.2,7.1,31.4,7.6,28.9,35.1,34,12.5,22.7,45.5,2.1,70.5,8.5,3.9,4.5,3.2,3.9,3.4,school,124,1240210,Western Virginia,Roanoke City,Breckinridge Middle
6,384,2023,25.2,14.8,9.9,25.3,8.6,32.3,10.7,38,42.7,39.1,12.5,50,47.9,1.9,72.4,15.4,3.9,4.4,2.8,3.5,3.6,school,124,1240230,Western Virginia,Roanoke City,John P. Fishwick Middle
6,316,2023,24,5.3,14.6,39.6,13.3,41.5,13.9,41.8,42.7,43,18.7,49.2,54.2,2.5,71.8,15.2,3.7,4.3,3.4,4.1,2.9,school,124,1240280,Western Virginia,Roanoke City,Addison Aerospace Magnet Middle
6,296,2023,23.4,4.9,14.9,30.1,8.4,31.1,11.8,38.2,36.5,42.6,14.9,36.4,50,1.8,77.7,13.2,4.1,4.5,3.3,3.8,3.1,school,124,1240450,Western Virginia,Roanoke City,James Madison Middle
5,448,2023,18,5.8,6,29.2,6.7,32.6,5.1,36.6,35.9,41.7,14.3,40.6,56.2,1.9,75.4,10.5,4.1,4.6,2.8,3.5,3.6,school,081,0810678,Valley,Rockbridge County,Maury River Middle
5,503,2023,19,4.4,10.5,33.4,8.2,37.4,11.9,37.2,33.8,40.8,9.7,40.8,61.2,2,74.6,19.1,4.4,4.7,2.9,3.6,3.8,school,082,0820860,Valley,Rockingham County,Montevideo Middle
5,573,2023,13.9,5.9,4.4,25.1,4.7,28.6,6.3,34.4,27.6,46.2,7.9,40,53.3,1.7,81.7,11.7,4.5,4.8,2.4,3.2,4.2,school,082,0820890,Valley,Rockingham County,Wilbur S. Pence Middle
5,538,2023,14.7,6.4,9.9,32.3,6.1,34,7.6,29.9,30.9,40.9,5.9,43.8,59.4,2.2,72.9,10.6,4.3,4.6,2.8,3.6,3.6,school,082,0820900,Valley,Rockingham County,Elkton Middle
5,564,2023,19.1,8.4,10.1,29.6,7.1,33.5,10.5,31.9,34.9,37.6,10.6,45,65,2.1,72.5,13.5,4.3,4.5,2.5,3.4,3.8,school,082,0820960,Valley,Rockingham County,J. Frank Hillyard Middle
7,99,2023,32.4,4.8,12.1,25.3,3,28.3,3,29.3,30.3,43.4,10.1,40,80,1.8,81.8,16.2,4.2,4.6,2.5,3.5,3.9,school,083,0830140,Southwest,Russell County,Lebanon High
7,85,2023,22.7,7.8,5.9,21.2,1.2,23.5,2.4,21.2,25.9,48.2,9.4,25,37.5,2,83.5,12.9,4.5,4.9,2.3,3,4.2,school,083,0830540,Southwest,Russell County,Honaker High
7,21,2023,9.5,1.5,0,23.8,0,33.3,0,19,38.1,47.6,4.8,0,100,2,95.2,14.3,4.8,5.1,2.3,2.3,4.8,school,083,0830710,Southwest,Russell County,Swords Creek Elementary
7,55,2023,25.9,7.6,14.5,29.1,5.5,29.1,5.5,27.3,40,49.1,14.5,25,37.5,1.9,78.2,12.7,4.2,4.9,2.9,3.5,3.6,school,083,0830791,Southwest,Russell County,Castlewood High
7,34,2023,24.3,5.3,11.8,50,11.8,32.4,17.6,35.3,41.2,58.8,20.6,57.1,42.9,2.7,82.4,26.5,4.4,5,2.7,3.6,4.1,school,083,0830792,Southwest,Russell County,Castlewood Elementary
7,116,2023,19.2,3.3,7.8,22.4,10.3,31.9,8.6,25.9,35.3,39.7,12.1,28.6,78.6,2.5,80.2,12.1,4.7,5,2.5,3,4.2,school,083,0830890,Southwest,Russell County,Honaker Elementary
7,170,2023,19.4,8.7,10,34.1,8.8,29.4,9.4,35.3,35.3,43.5,15.3,34.6,65.4,1.8,80,11.8,4.2,4.7,2.8,3.5,3.5,school,083,0830902,Southwest,Russell County,Lebanon Middle
6,721,2023,20.9,3.7,8,27,5.3,34.8,6.4,37.3,35.5,48.5,12.1,41.4,60.9,1.9,83.4,18.6,4.5,4.9,2.8,3.4,4,school,139,1390100,Western Virginia,Salem City,Andrew Lewis Middle
7,17,2023,11.1,3.6,0,35.3,0,0,5.9,5.9,29.4,70.6,17.6,0,0,1,58.8,5.9,4.5,5.2,2,2.6,4.6,school,084,0840020,Southwest,Scott County,Rye Cove Intermediate
7,20,2023,30,1.7,5,40,15,25,0,20,30,45,0,0,0,NA,75,5,4.5,5.3,2.2,2.8,4,school,084,0840042,Southwest,Scott County,Dungannon Elementary
7,23,2023,30.8,3.2,13,56.5,8.7,34.8,0,47.8,43.5,60.9,17.4,25,100,3.2,78.3,21.7,4.4,4.8,2.3,3.1,4.1,school,084,0840220,Southwest,Scott County,Nickelsville Elementary
7,73,2023,20.8,6,11,28.8,2.7,32.9,5.5,23.3,32.9,39.7,15.1,36.4,90.9,2.7,79.5,16.4,4.5,4.8,2.6,3.2,4,school,084,0840260,Southwest,Scott County,Rye Cove High
7,30,2023,20.6,8.8,0,33.3,10,26.7,3.3,33.3,40,46.7,10,0,33.3,1,83.3,0,4.6,4.8,2.3,3,4.2,school,084,0840641,Southwest,Scott County,Shoemaker Elementary
7,33,2023,24.2,3.6,6.1,27.3,6.1,36.4,9.1,33.3,39.4,48.5,9.1,0,33.3,1,81.8,0,4.9,5.2,2.2,2.5,4.5,school,084,0840740,Southwest,Scott County,Weber City Elementary
7,243,2023,19.8,5.3,12.8,26.7,4.1,28,7.8,29.6,34.6,40.3,9.9,25,62.5,1.8,78.6,7,4.6,4.8,2.5,3.4,3.9,school,084,0840771,Southwest,Scott County,Gate City Middle
7,40,2023,18.6,9.4,0,5,0,5,0,2.5,20,65,10,50,25,1.2,82.5,20,4.4,5.1,1.2,1.7,5.1,school,084,0840772,Southwest,Scott County,Virginia Connections Academy
7,33,2023,24.2,7.8,9.1,21.2,0,30.3,0,33.3,48.5,42.4,27.3,33.3,88.9,2.7,78.8,9.1,4.5,4.7,2.2,3.2,4,school,084,0840780,Southwest,Scott County,Twin Springs High
7,20,2023,10,0,0,25,10,45,5,45,30,55,10,100,50,2,70,0,5,5.6,1.8,2.1,5,school,084,0840790,Southwest,Scott County,Yuma Elementary
4,300,2023,25,7.3,8,36,6.7,43.7,7,36.7,40,39.3,18.7,37.5,62.5,2.1,75.3,16.3,4.1,4.5,2.8,3.6,3.5,school,085,0850030,Northern Virginia,Shenandoah County,Peter Muhlenberg Middle
4,165,2023,25.9,6.7,6.1,30.3,5.5,28.5,7.9,32.1,40,47.9,12.7,42.9,61.9,2.3,73.9,11.5,4.3,4.6,2.2,3.3,4,school,085,0850040,Northern Virginia,Shenandoah County,North Fork Middle
4,288,2023,19.9,7.3,5.6,31.6,6.2,31.9,8.7,37.2,43.1,43.4,14.2,24.4,56.1,2.2,77.8,14.9,4.1,4.5,2.6,3.6,3.4,school,085,0850050,Northern Virginia,Shenandoah County,Signal Knob Middle
4,61,2023,28.4,5.3,21.3,42.6,6.6,41,9.8,37.7,50.8,42.6,21.3,61.5,61.5,1.8,60.7,34.4,3.8,4.3,2.9,3.8,3.4,school,085,0850790,Northern Virginia,Shenandoah County,Stonewall Jackson High
7,118,2023,16.1,4.8,5.9,39,6.8,37.3,5.1,26.3,34.7,36.4,11.9,21.4,64.3,2.4,83.1,11.9,4.5,5.1,2.2,3,4,school,086,0860120,Southwest,Smyth County,Northwood Middle
7,298,2023,23.5,6.5,16.1,42.3,12.8,38.3,8.4,48.3,50.3,46,21.8,38.5,58.5,2,76.5,20.1,4,4.6,2.8,3.8,3.3,school,086,0860680,Southwest,Smyth County,Marion Middle
7,274,2023,22.6,7.5,4.4,36.1,6.6,28.5,5.1,38.3,36.9,43.4,11.7,25,53.1,1.8,79.6,11.3,4.4,4.8,2.6,3.2,4,school,086,0860851,Southwest,Smyth County,Chilhowie Middle
2,58,2023,26.2,4.9,12.1,39.7,5.2,20.7,6.9,43.1,32.8,48.3,8.6,40,80,1.8,81,10.3,4,4.4,3.7,4.2,2.9,school,087,0870700,Tidewater,Southampton County,Southampton Middle
3,565,2023,27.6,6.5,9.4,36.5,9.7,37.5,10.3,45.1,44.1,37.3,13.8,46.2,55.1,2,71,13.6,3.9,4.3,3,3.8,3.2,school,088,0880050,Northern Neck,Spotsylvania County,Battlefield Middle
3,551,2023,19.4,7.8,16.3,29,7.8,34.3,10.7,35.8,39.9,37.2,12.5,40.6,49.3,2,74.6,11.4,4.2,4.3,2.7,3.4,3.5,school,088,0880220,Northern Neck,Spotsylvania County,Post Oak Middle
3,807,2023,24.2,6.7,11.3,35.9,7.7,34.9,10.3,44.9,44.9,35.6,15.6,28.3,63,2,74.7,12.9,4.1,4.4,2.9,3.9,3.3,school,088,0880330,Northern Neck,Spotsylvania County,Spotsylvania Middle
3,644,2023,24.9,12,8.7,28.3,4.8,29.8,5.9,34.6,36.6,38.4,12.3,40.5,62,2.1,75.9,23.6,4.1,4.5,2.8,3.6,3.5,school,088,0880382,Northern Neck,Spotsylvania County,Chancellor Middle
3,587,2023,23.5,7.7,10.1,35.9,7.7,39.2,11.1,41.1,43.4,33.4,16.4,34.4,59.4,2,69.8,14.1,4,4.3,3.1,3.6,3.3,school,088,0880502,Northern Neck,Spotsylvania County,Thornburg Middle
3,640,2023,20.1,8.8,7.7,26.6,3.9,25.3,6.2,28.6,28.7,35.5,7.8,38,66,2.4,75.3,19.8,4.3,4.6,2.3,3.2,3.9,school,088,0880505,Northern Neck,Spotsylvania County,Ni River Middle
3,601,2023,19.8,8.2,5.7,22.8,4.7,30.9,9.8,35.1,37.1,39.4,14.8,38.2,58.4,1.8,74,17,4.3,4.6,2.6,3.3,3.8,school,088,0880509,Northern Neck,Spotsylvania County,Freedom Middle
3,334,2023,22.1,7.2,7.5,25.7,4.2,26.3,9.9,33.8,35.9,36.2,15.3,38.5,53.8,1.9,75.7,15.9,4.3,4.7,2.7,3.4,3.7,school,089,0890010,Northern Neck,Stafford County,Edward E. Drew Jr. Middle
3,622,2023,20.7,5,6.9,24,3.9,26.7,6.8,37,35.2,42.9,9.8,24.6,59,2,82,13.7,4.3,4.7,3,3.5,3.5,school,089,0890040,Northern Neck,Stafford County,Andrew G. Wright Middle
3,754,2023,25.2,5.8,11.9,34.5,9.2,34.6,12.9,43.6,39.3,39.1,16.6,39.2,65.6,2.3,67.8,20.7,4,4.3,3.2,4,3.2,school,089,0890112,Northern Neck,Stafford County,Stafford Middle
3,816,2023,20.9,7.4,5.5,28.2,3.8,30.8,8.3,35.4,37.4,36,9.9,44.4,55.6,2.1,75.6,14.7,4.2,4.6,3.3,3.7,3.5,school,089,0890162,Northern Neck,Stafford County,T. Benton Gayle Middle
3,622,2023,20.3,9.9,9.2,26.2,5,27.5,7.1,39.9,33.1,33.9,9,19.6,60.7,2.3,71.2,15.3,4.2,4.4,3.2,3.7,3.3,school,089,0890422,Northern Neck,Stafford County,H.H. Poole Middle
3,699,2023,19.7,6.4,2.9,27,4.6,31.2,8.2,33,35.6,34.3,10.6,35.1,51.4,1.9,75.1,11.7,4.4,4.7,2.7,3.3,3.8,school,089,0890426,Northern Neck,Stafford County,Rodney E. Thompson Middle
3,731,2023,18.7,5.7,13.7,34.9,8.9,39.4,11.9,46.6,42.5,39.1,13.5,34.3,64.6,2.3,69.9,13.3,4.2,4.4,2.8,3.8,3.4,school,089,0890432,Northern Neck,Stafford County,Donald B. Dixon-Lyle R. Smith Middle
3,753,2023,23.6,9,14.3,32.5,8.2,37.3,12.7,45.3,44.1,37.5,14.6,32.7,63.6,2.2,68,15.7,4,4.3,3.2,3.9,3.2,school,089,0890440,Northern Neck,Stafford County,Shirley C. Heim Middle
5,398,2023,24.9,6,11.8,46,11.8,40.5,8.5,42,46.7,51,17.6,30,58.6,1.9,75.4,12.8,3.9,4.4,2.9,3.7,3.3,school,126,1260110,Valley,Staunton City,Shelburne Middle
2,215,2023,18.5,5.8,7.9,23.3,3.7,36.3,6,34.9,39.1,34.9,11.6,48,48,2.1,72.1,16.7,3.7,4.3,3,3.9,3.4,school,127,1270370,Tidewater,Suffolk City,John F. Kennedy Middle
2,353,2023,17.4,6,6.2,28.6,5.1,32.3,9.1,41.1,36.5,28,14.7,34.6,63.5,2,76.2,19,4.2,4.5,2.6,3.4,3.6,school,127,1270380,Tidewater,Suffolk City,John Yeates Middle
2,364,2023,18.5,4.2,6.6,28.8,6,31.3,6.9,35.4,38.7,42.6,14.8,29.6,59.3,2.1,77.7,13.2,4.1,4.6,2.8,3.5,3.7,school,127,1270390,Tidewater,Suffolk City,Forest Glen Middle
2,568,2023,26.3,7.1,10.2,32.4,5.8,36.1,7.2,38.6,41.7,30.6,14.4,41.5,73.2,2.4,67.6,12,3.8,4.2,3.5,4.1,2.8,school,127,1270393,Tidewater,Suffolk City,King's Fork Middle
2,480,2023,17.5,4.8,3.5,30.6,5.2,27.5,6.7,35.2,33.3,39,12.5,26.7,55,1.9,72.7,14.4,4.2,4.7,2.6,3.7,3.9,school,127,1270397,Tidewater,Suffolk City,Colonel Fred Cherry Middle
1,135,2023,24.7,5,11.9,42.2,10.4,31.9,14.1,38.5,50.4,46.7,20.7,39.3,67.9,2.6,67.4,13.3,4.2,4.7,2.5,3.6,3.5,school,090,0900030,Central Virginia,Surry County,Luther P. Jackson Middle
1,174,2023,20.6,5.4,12.1,30.5,9.2,37.4,10.3,29.9,36.2,40.2,16.1,50,57.1,2,65.5,13.2,3.8,4.2,3,3.9,3.1,school,091,0910482,Central Virginia,Sussex County,Sussex Central Middle
7,294,2023,24.6,6.8,15,35.7,8.8,42.5,5.8,43.2,48.3,45.2,17,42,58,2.2,75.9,12.9,4,4.6,3,3.9,3.5,school,092,0920010,Southwest,Tazewell County,Graham Middle
7,305,2023,22.7,5.6,12.1,39,9.5,42.6,10.5,39.7,45.6,49.2,12.1,21.6,70.3,2.3,75.1,15.1,4.2,4.6,2.8,3.8,3.6,school,092,0920100,Southwest,Tazewell County,Tazewell Middle
7,349,2023,18.6,5,10.6,28.9,4.6,29.2,6,41.5,32.7,49.6,10.9,44.7,68.4,1.9,81.1,12.9,4.3,4.8,3.1,3.7,3.8,school,092,0920823,Southwest,Tazewell County,Richlands Middle
2,79,2023,18.1,1.7,8.9,24.1,0,31.6,12.7,35.4,27.8,51.9,8.9,28.6,42.9,1.6,84.8,25.3,4.4,4.8,2.8,3.2,4.1,school,128,1280050,Tidewater,Virginia Beach City,Salem Middle
2,14,2023,13.3,0,7.1,14.3,14.3,21.4,0,35.7,42.9,50,21.4,66.7,66.7,2.7,92.9,21.4,4.8,5.4,2.8,3.2,4.1,school,128,1280115,Tidewater,Virginia Beach City,Bayside 6th Grade Campus
2,110,2023,22.8,2.4,4.5,20.9,0.9,21.8,3.6,24.5,29.1,56.4,11.8,30.8,38.5,1.8,82.7,30.9,4.7,4.9,1.8,2.7,4.6,school,128,1280430,Tidewater,Virginia Beach City,Great Neck Middle
2,91,2023,16.3,1.8,8.8,26.4,0,23.1,5.5,36.3,35.2,51.6,5.5,60,40,1.8,82.4,47.3,4.6,4.8,2.7,3.2,4.1,school,128,1280640,Tidewater,Virginia Beach City,Plaza Middle
2,62,2023,16.7,1.3,8.1,24.2,1.6,30.6,6.5,29,38.7,77.4,14.5,66.7,33.3,1.8,88.7,17.7,4.5,4.8,2.6,3.2,4,school,128,1280690,Tidewater,Virginia Beach City,Kempsville Middle
2,19,2023,13,5.4,5.3,26.3,0,47.4,5.3,52.6,42.1,68.4,10.5,50,100,1,68.4,21.1,4.1,4.8,3.1,3.8,3.5,school,128,1280700,Tidewater,Virginia Beach City,Bayside Middle
2,41,2023,26.7,6,2.4,41.5,9.8,26.8,7.3,29.3,43.9,36.6,9.8,0,50,1.5,73.2,7.3,4,4.3,3.1,3.6,3.6,school,128,1280730,Tidewater,Virginia Beach City,Lynnhaven Middle
2,38,2023,17.1,4.2,7.9,31.6,2.6,23.7,7.9,28.9,26.3,34.2,7.9,33.3,66.7,1.3,86.8,34.2,4.5,4.7,3.4,3.8,3.9,school,128,1280740,Tidewater,Virginia Beach City,Independence Middle
2,131,2023,20.3,2.2,3.1,20.6,0.8,20.6,2.3,24.4,16,42,6.1,37.5,50,1.5,84,25.2,4.7,5,2,2.6,4.5,school,128,1280750,Tidewater,Virginia Beach City,Princess Anne Middle
